nu_cm-1,alpha
2061.200,8.252604e-05
2061.250,7.846276e-05
2061.300,7.501851e-05
2061.350,7.233913e-05
2061.400,7.047171e-05
2061.450,6.951770e-05
2061.500,6.976676e-05
2061.550,7.185518e-05
2061.600,7.724714e-05
2061.650,8.979223e-05
2061.700,1.222331e-04
2061.750,2.379462e-04
2061.800,1.068628e-03
2061.850,8.087585e-04
2061.900,3.371083e-04
2061.950,2.531002e-04
2062.000,1.066413e-04
2062.050,7.685072e-05
2062.100,6.529184e-05
2062.150,5.944727e-05
2062.200,5.612032e-05
2062.250,5.413940e-05
2062.300,5.298182e-05
2062.350,5.238492e-05
2062.400,5.220733e-05
2062.450,5.237209e-05
2062.500,5.284407e-05
2062.550,5.363887e-05
2062.600,5.502342e-05
2062.650,5.720120e-05
2062.700,5.758190e-05
2062.750,5.932154e-05
2062.800,6.161025e-05
2062.850,6.447027e-05
2062.900,6.810751e-05
2062.950,7.298704e-05
2063.000,8.046063e-05
2063.050,9.674678e-05
2063.100,1.122838e-04
2063.150,1.716062e-04
2063.200,5.521788e-04
2063.250,5.302682e-04
2063.300,1.875124e-04
2063.350,1.421602e-04
2063.400,1.473484e-04
2063.450,1.613653e-04
2063.500,1.471942e-04
2063.550,1.548573e-04
2063.600,1.689007e-04
2063.650,1.875370e-04
2063.700,2.112550e-04
2063.750,2.421167e-04
2063.800,2.814811e-04
2063.850,3.272099e-04
2063.900,3.907652e-04
2063.950,4.772950e-04
2064.000,5.997240e-04
2064.050,7.740257e-04
2064.100,1.044171e-03
2064.150,1.492335e-03
2064.200,2.316323e-03
2064.250,4.091856e-03
2064.300,9.108180e-03
2064.350,3.363534e-02
2064.400,1.576858e-01
2064.450,2.593293e-02
2064.500,8.969102e-03
2064.550,9.538901e-03
2064.600,1.375163e-02
2064.650,3.262987e-03
2064.700,1.622881e-03
2064.750,1.043059e-03
2064.800,7.486111e-04
2064.850,5.722986e-04
2064.900,4.574205e-04
2064.950,3.860261e-04
2065.000,3.766851e-04
2065.050,2.758255e-04
2065.100,2.332139e-04
2065.150,2.036772e-04
2065.200,1.807887e-04
2065.250,1.625415e-04
2065.300,1.478777e-04
2065.350,1.361724e-04
2065.400,1.271126e-04
2065.450,1.207195e-04
2065.500,1.175487e-04
2065.550,1.193529e-04
2065.600,1.314496e-04
2065.650,1.738724e-04
2065.700,3.688193e-04
2065.750,1.667867e-03
2065.800,6.422766e-04
2065.850,2.438161e-04
2065.900,1.281597e-04
2065.950,9.568098e-05
2066.000,8.250042e-05
2066.050,7.271898e-05
2066.100,6.695985e-05
2066.150,6.308797e-05
2066.200,6.025603e-05
2066.250,5.811917e-05
2066.300,5.651227e-05
2066.350,5.540440e-05
2066.400,5.512862e-05
2066.450,5.932381e-05
2066.500,5.681076e-05
2066.550,5.331936e-05
2066.600,5.270322e-05
2066.650,5.268042e-05
2066.700,5.299528e-05
2066.750,5.362367e-05
2066.800,5.461292e-05
2066.850,5.607703e-05
2066.900,5.824722e-05
2066.950,6.162241e-05
2067.000,6.745730e-05
2067.050,7.993546e-05
2067.100,1.165619e-04
2067.150,2.003906e-04
2067.200,7.840891e-04
2067.250,2.640120e-04
2067.300,1.208930e-04
2067.350,9.119756e-05
2067.400,8.310057e-05
2067.450,8.134010e-05
2067.500,8.232676e-05
2067.550,8.491207e-05
2067.600,8.872878e-05
2067.650,9.405103e-05
2067.700,1.027443e-04
2067.750,1.063177e-04
2067.800,1.136067e-04
2067.850,1.229019e-04
2067.900,1.336812e-04
2067.950,1.463682e-04
2068.000,1.616503e-04
2068.050,1.800296e-04
2068.100,2.023348e-04
2068.150,2.297236e-04
2068.200,2.638279e-04
2068.250,3.070007e-04
2068.300,3.627334e-04
2068.350,4.363897e-04
2068.400,5.365061e-04
2068.450,6.773975e-04
2068.500,8.847333e-04
2068.550,1.207907e-03
2068.600,1.752713e-03
2068.650,2.781288e-03
2068.700,5.105883e-03
2068.750,1.248022e-02
2068.800,5.251349e-02
2068.850,1.690998e-01
2068.900,2.775593e-02
2068.950,8.534900e-03
2069.000,4.041573e-03
2069.050,2.351997e-03
2069.100,1.556069e-03
2069.150,1.136256e-03
2069.200,8.181466e-04
2069.250,6.331892e-04
2069.300,5.091381e-04
2069.350,4.226733e-04
2069.400,3.587108e-04
2069.450,3.157890e-04
2069.500,2.933988e-04
2069.550,3.078323e-04
2069.600,4.724535e-04
2069.650,1.711798e-03
2069.700,5.853443e-04
2069.750,2.554628e-04
2069.800,1.813052e-04
2069.850,1.574698e-04
2069.900,1.295310e-04
2069.950,1.148808e-04
2070.000,1.046157e-04
2070.050,9.659264e-05
2070.100,9.004323e-05
2070.150,8.456807e-05
2070.200,7.992538e-05
2070.250,7.595704e-05
2070.300,7.255798e-05
2070.350,6.966953e-05
2070.400,6.731744e-05
2070.450,6.593195e-05
2070.500,6.722580e-05
2070.550,6.432318e-05
2070.600,6.062077e-05
2070.650,5.921704e-05
2070.700,5.839454e-05
2070.750,5.799925e-05
2070.800,5.814608e-05
2070.850,5.899535e-05
2070.900,6.035184e-05
2070.950,6.379193e-05
2071.000,7.153410e-05
2071.050,9.252655e-05
2071.100,1.798314e-04
2071.150,6.776609e-04
2071.200,2.171126e-04
2071.250,1.002933e-04
2071.300,7.560903e-05
2071.350,6.741734e-05
2071.400,6.427066e-05
2071.450,6.326903e-05
2071.500,6.351882e-05
2071.550,6.550510e-05
2071.600,6.721465e-05
2071.650,6.724702e-05
2071.700,6.906960e-05
2071.750,7.147206e-05
2071.800,7.433406e-05
2071.850,7.766204e-05
2071.900,8.149978e-05
2071.950,8.592949e-05
2072.000,9.108061e-05
2072.050,9.675522e-05
2072.100,1.033972e-04
2072.150,1.111037e-04
2072.200,1.200668e-04
2072.250,1.305518e-04
2072.300,1.429074e-04
2072.350,1.575957e-04
2072.400,1.752402e-04
2072.450,1.967012e-04
2072.500,2.232023e-04
2072.550,2.565650e-04
2072.600,2.998812e-04
2072.650,3.577155e-04
2072.700,4.339971e-04
2072.750,5.473686e-04
2072.800,7.281123e-04
2072.850,1.062968e-03
2072.900,1.897408e-03
2072.950,5.937225e-03
2073.000,1.458868e-02
2073.050,4.192870e-03
2073.100,4.252236e-03
2073.150,7.547679e-03
2073.200,2.143943e-02
2073.250,1.354221e-01
2073.300,5.271630e-02
2073.350,1.219062e-02
2073.400,5.167546e-03
2073.450,2.980984e-03
2073.500,2.576454e-03
2073.550,1.884408e-03
2073.600,1.029589e-03
2073.650,7.363219e-04
2073.700,5.696050e-04
2073.750,4.612319e-04
2073.800,3.788307e-04
2073.850,3.191723e-04
2073.900,2.737964e-04
2073.950,2.384010e-04
2074.000,2.107671e-04
2074.050,1.921062e-04
2074.100,1.702889e-04
2074.150,1.524880e-04
2074.200,1.390259e-04
2074.250,1.283144e-04
2074.300,1.211923e-04
2074.350,1.250831e-04
2074.400,1.095881e-04
2074.450,9.788425e-05
2074.500,9.137548e-05
2074.550,8.640454e-05
2074.600,8.233340e-05
2074.650,7.898302e-05
2074.700,7.631157e-05
2074.750,7.437578e-05
2074.800,7.338190e-05
2074.850,7.387079e-05
2074.900,7.734164e-05
2074.950,8.890101e-05
2075.000,1.342372e-04
2075.050,4.247867e-04
2075.100,2.767331e-04
2075.150,1.094576e-04
2075.200,7.817472e-05
2075.250,6.775607e-05
2075.300,6.308553e-05
2075.350,6.077466e-05
2075.400,6.049241e-05
2075.450,5.984691e-05
2075.500,5.838783e-05
2075.550,5.817742e-05
2075.600,5.832317e-05
2075.650,5.871387e-05
2075.700,5.940840e-05
2075.750,6.035344e-05
2075.800,6.157386e-05
2075.850,6.327344e-05
2075.900,6.707049e-05
2075.950,6.691888e-05
2076.000,6.871649e-05
2076.050,7.116126e-05
2076.100,7.402943e-05
2076.150,7.733369e-05
2076.200,8.112829e-05
2076.250,8.549188e-05
2076.300,9.053271e-05
2076.350,9.641213e-05
2076.400,1.034410e-04
2076.450,1.127906e-04
2076.500,1.329430e-04
2076.550,1.336708e-04
2076.600,1.445473e-04
2076.650,1.603899e-04
2076.700,1.801197e-04
2076.750,2.056961e-04
2076.800,2.399338e-04
2076.850,2.879844e-04
2076.900,3.610770e-04
2076.950,4.833581e-04
2077.000,7.241894e-04
2077.050,1.390365e-03
2077.100,4.825423e-03
2077.150,1.393763e-02
2077.200,2.720406e-03
2077.250,1.488642e-03
2077.300,1.473372e-03
2077.350,2.244994e-03
2077.400,2.111539e-03
2077.450,2.696801e-03
2077.500,4.533193e-03
2077.550,9.822550e-03
2077.600,3.476911e-02
2077.650,1.838660e-01
2077.700,3.196008e-02
2077.750,9.319727e-03
2077.800,4.306831e-03
2077.850,2.473159e-03
2077.900,1.616867e-03
2077.950,1.160840e-03
2078.000,8.450420e-04
2078.050,6.511414e-04
2078.100,5.198133e-04
2078.150,4.260219e-04
2078.200,3.565970e-04
2078.250,3.037614e-04
2078.300,2.626362e-04
2078.350,2.300278e-04
2078.400,2.037748e-04
2078.450,1.823766e-04
2078.500,1.647730e-04
2078.550,1.502121e-04
2078.600,1.381761e-04
2078.650,1.283559e-04
2078.700,1.206961e-04
2078.750,1.156135e-04
2078.800,1.148536e-04
2078.850,1.257260e-04
2078.900,1.943348e-04
2078.950,4.510616e-04
2079.000,1.680157e-04
2079.050,1.052725e-04
2079.100,8.841986e-05
2079.150,8.140005e-05
2079.200,7.508868e-05
2079.250,7.241840e-05
2079.300,6.828500e-05
2079.350,6.588218e-05
2079.400,6.409402e-05
2079.450,6.269658e-05
2079.500,6.169865e-05
2079.550,6.096098e-05
2079.600,6.016564e-05
2079.650,5.988538e-05
2079.700,6.029124e-05
2079.750,6.442718e-05
2079.800,6.880259e-05
2079.850,6.105274e-05
2079.900,6.047663e-05
2079.950,6.088746e-05
2080.000,6.178145e-05
2080.050,6.372624e-05
2080.100,6.671464e-05
2080.150,6.575731e-05
2080.200,6.725063e-05
2080.250,6.928504e-05
2080.300,7.172027e-05
2080.350,7.457384e-05
2080.400,7.790086e-05
2080.450,8.178104e-05
2080.500,8.632159e-05
2080.550,9.166627e-05
2080.600,9.801126e-05
2080.650,1.056322e-04
2080.700,1.149463e-04
2080.750,1.264911e-04
2080.800,1.412082e-04
2080.850,1.607661e-04
2080.900,1.882405e-04
2080.950,2.310485e-04
2081.000,3.184175e-04
2081.050,4.768056e-04
2081.100,6.491957e-04
2081.150,1.496904e-03
2081.200,2.842612e-03
2081.250,1.419702e-02
2081.300,4.046976e-03
2081.350,1.298404e-03
2081.400,7.673949e-04
2081.450,6.295856e-04
2081.500,6.298426e-04
2081.550,6.388942e-04
2081.600,7.356609e-04
2081.650,9.074846e-04
2081.700,1.189249e-03
2081.750,1.666669e-03
2081.800,2.547447e-03
2081.850,4.425127e-03
2081.900,9.568280e-03
2081.950,3.281981e-02
2082.000,1.885647e-01
2082.050,3.566192e-02
2082.100,1.002437e-02
2082.150,4.555780e-03
2082.200,2.588955e-03
2082.250,1.670298e-03
2082.300,1.170024e-03
2082.350,8.684836e-04
2082.400,6.701652e-04
2082.450,5.354259e-04
2082.500,4.391201e-04
2082.550,3.686465e-04
2082.600,3.164431e-04
2082.650,2.788905e-04
2082.700,2.586640e-04
2082.750,2.928660e-04
2082.800,4.086329e-04
2082.850,2.191863e-04
2082.900,1.698210e-04
2082.950,1.487903e-04
2083.000,1.409547e-04
2083.050,1.299183e-04
2083.100,1.141919e-04
2083.150,1.060237e-04
2083.200,1.024573e-04
2083.250,9.392590e-05
2083.300,8.833277e-05
2083.350,8.396655e-05
2083.400,8.024374e-05
2083.450,7.702235e-05
2083.500,7.422630e-05
2083.550,7.180227e-05
2083.600,6.970941e-05
2083.650,6.791545e-05
2083.700,6.639470e-05
2083.750,6.512702e-05
2083.800,6.409794e-05
2083.850,6.330816e-05
2083.900,6.275506e-05
2083.950,6.232195e-05
2084.000,6.214428e-05
2084.050,6.218317e-05
2084.100,6.244110e-05
2084.150,6.292851e-05
2084.200,6.366262e-05
2084.250,6.466951e-05
2084.300,6.598906e-05
2084.350,6.768632e-05
2084.400,6.988448e-05
2084.450,7.289777e-05
2084.500,7.812762e-05
2084.550,9.571207e-05
2084.600,8.981609e-05
2084.650,9.352962e-05
2084.700,1.083006e-04
2084.750,1.624820e-04
2084.800,1.549782e-04
2084.850,1.743012e-04
2084.900,3.330231e-04
2084.950,7.079076e-04
2085.000,3.555652e-04
2085.050,2.441304e-04
2085.100,2.608244e-04
2085.150,3.384068e-04
2085.200,5.210928e-04
2085.250,1.051398e-03
2085.300,3.718027e-03
2085.350,1.293918e-02
2085.400,2.353061e-03
2085.450,8.621507e-04
2085.500,5.144430e-04
2085.550,3.921989e-04
2085.600,3.489861e-04
2085.650,3.418793e-04
2085.700,3.572172e-04
2085.750,3.911401e-04
2085.800,4.446427e-04
2085.850,5.227199e-04
2085.900,6.346923e-04
2085.950,7.984868e-04
2086.000,1.047554e-03
2086.050,1.448540e-03
2086.100,2.150858e-03
2086.150,3.544847e-03
2086.200,6.937334e-03
2086.250,1.892473e-02
2086.300,1.089990e-01
2086.350,7.693652e-02
2086.400,1.548437e-02
2086.450,6.110094e-03
2086.500,3.238748e-03
2086.550,2.026745e-03
2086.600,1.471188e-03
2086.650,1.019147e-03
2086.700,7.590615e-04
2086.750,5.949369e-04
2086.800,4.809405e-04
2086.850,3.980593e-04
2086.900,3.360261e-04
2086.950,2.883094e-04
2087.000,2.508523e-04
2087.050,2.208207e-04
2087.100,1.964403e-04
2087.150,1.764034e-04
2087.200,1.597446e-04
2087.250,1.457615e-04
2087.300,1.339279e-04
2087.350,1.238432e-04
2087.400,1.151982e-04
2087.450,1.077516e-04
2087.500,1.013131e-04
2087.550,9.573184e-05
2087.600,9.088773e-05
2087.650,8.668615e-05
2087.700,8.305479e-05
2087.750,7.994499e-05
2087.800,7.734364e-05
2087.850,7.532679e-05
2087.900,7.437561e-05
2087.950,7.764336e-05
2088.000,8.998961e-05
2088.050,7.232707e-05
2088.100,6.916065e-05
2088.150,6.825127e-05
2088.200,6.819709e-05
2088.250,6.892562e-05
2088.300,7.083627e-05
2088.350,7.538411e-05
2088.400,8.948261e-05
2088.450,1.618878e-04
2088.500,1.462049e-04
2088.550,1.039121e-04
2088.600,1.254943e-04
2088.650,2.652675e-04
2088.700,3.693893e-04
2088.750,1.461627e-04
2088.800,1.086180e-04
2088.850,1.017899e-04
2088.900,1.037318e-04
2088.950,1.104567e-04
2089.000,1.216582e-04
2089.050,1.387484e-04
2089.100,1.652067e-04
2089.150,2.087448e-04
2089.200,2.881959e-04
2089.250,4.592455e-04
2089.300,9.452974e-04
2089.350,3.346827e-03
2089.400,1.186884e-02
2089.450,2.185930e-03
2089.500,7.704454e-04
2089.550,4.318398e-04
2089.600,3.085495e-04
2089.650,2.555274e-04
2089.700,2.327392e-04
2089.750,2.260595e-04
2089.800,2.297964e-04
2089.850,2.416755e-04
2089.900,2.611397e-04
2089.950,2.887584e-04
2090.000,3.261176e-04
2090.050,3.760222e-04
2090.100,4.430686e-04
2090.150,5.344775e-04
2090.200,6.626662e-04
2090.250,8.491292e-04
2090.300,1.134110e-03
2090.350,1.600039e-03
2090.400,2.437758e-03
2090.450,4.174417e-03
2090.500,8.729535e-03
2090.550,2.755655e-02
2090.600,1.753214e-01
2090.650,4.570862e-02
2090.700,1.166012e-02
2090.750,5.083389e-03
2090.800,2.825313e-03
2090.850,1.797285e-03
2090.900,1.245697e-03
2090.950,9.161969e-04
2091.000,7.038971e-04
2091.050,5.592150e-04
2091.100,4.562636e-04
2091.150,3.804721e-04
2091.200,3.231581e-04
2091.250,2.789699e-04
2091.300,2.448441e-04
2091.350,2.221816e-04
2091.400,2.147297e-04
2091.450,1.766832e-04
2091.500,1.582531e-04
2091.550,1.444046e-04
2091.600,1.331130e-04
2091.650,1.238863e-04
2091.700,1.175834e-04
2091.750,1.110994e-04
2091.800,1.068402e-04
2091.850,1.113995e-04
2091.900,1.742247e-04
2091.950,1.407879e-04
2092.000,9.589484e-05
2092.050,8.615829e-05
2092.100,8.193005e-05
2092.150,7.978059e-05
2092.200,7.935101e-05
2092.250,8.174709e-05
2092.300,9.230049e-05
2092.350,1.446781e-04
2092.400,2.456537e-04
2092.450,1.129045e-04
2092.500,8.690675e-05
2092.550,9.327580e-05
2092.600,7.745316e-05
2092.650,7.475080e-05
2092.700,7.491520e-05
2092.750,7.642058e-05
2092.800,7.895634e-05
2092.850,8.260575e-05
2092.900,8.766619e-05
2092.950,9.486287e-05
2093.000,1.041592e-04
2093.050,1.178331e-04
2093.100,1.384805e-04
2093.150,1.716926e-04
2093.200,2.304471e-04
2093.250,3.518415e-04
2093.300,6.798857e-04
2093.350,1.794613e-03
2093.400,9.513244e-03
2093.450,3.375147e-03
2093.500,9.225774e-04
2093.550,4.475535e-04
2093.600,2.891843e-04
2093.650,2.207828e-04
2093.700,1.875208e-04
2093.750,1.711335e-04
2093.800,1.642715e-04
2093.850,1.636667e-04
2093.900,1.679130e-04
2093.950,1.767848e-04
2094.000,1.916789e-04
2094.050,2.203741e-04
2094.100,3.107938e-04
2094.150,2.978179e-04
2094.200,2.869124e-04
2094.250,3.172241e-04
2094.300,3.650300e-04
2094.350,4.306289e-04
2094.400,5.202200e-04
2094.450,6.453415e-04
2094.500,8.264605e-04
2094.550,1.101795e-03
2094.600,1.549074e-03
2094.650,2.346504e-03
2094.700,3.979826e-03
2094.750,8.183223e-03
2094.800,2.463925e-02
2094.850,1.571421e-01
2094.900,5.221614e-02
2094.950,1.253847e-02
2095.000,5.329116e-03
2095.050,2.924036e-03
2095.100,1.846381e-03
2095.150,1.274546e-03
2095.200,9.370828e-04
2095.250,7.270592e-04
2095.300,6.269114e-04
2095.350,5.573995e-04
2095.400,4.027707e-04
2095.450,3.320808e-04
2095.500,2.839008e-04
2095.550,2.476195e-04
2095.600,2.207488e-04
2095.650,2.122614e-04
2095.700,1.870556e-04
2095.750,1.920305e-04
2095.800,1.544390e-04
2095.850,1.360101e-04
2095.900,1.246496e-04
2095.950,1.160235e-04
2096.000,1.081802e-04
2096.050,1.019849e-04
2096.100,9.634348e-05
2096.150,9.169000e-05
2096.200,8.778360e-05
2096.250,8.434983e-05
2096.300,8.161783e-05
2096.350,7.928787e-05
2096.400,7.712338e-05
2096.450,7.556207e-05
2096.500,7.443386e-05
2096.550,7.372602e-05
2096.600,7.345318e-05
2096.650,7.365011e-05
2096.700,7.437583e-05
2096.750,7.572260e-05
2096.800,7.783142e-05
2096.850,8.091845e-05
2096.900,8.532158e-05
2096.950,9.158674e-05
2097.000,1.006384e-04
2097.050,1.141469e-04
2097.100,1.354341e-04
2097.150,1.723662e-04
2097.200,2.535590e-04
2097.250,3.840388e-04
2097.300,7.597716e-04
2097.350,2.620546e-03
2097.400,8.618290e-03
2097.450,1.730972e-03
2097.500,6.070933e-04
2097.550,3.299245e-04
2097.600,2.265261e-04
2097.650,1.804986e-04
2097.700,1.620972e-04
2097.750,1.723274e-04
2097.800,2.970163e-04
2097.850,2.554920e-04
2097.900,1.553020e-04
2097.950,1.384736e-04
2098.000,1.376775e-04
2098.050,1.483500e-04
2098.100,1.712110e-04
2098.150,1.585014e-04
2098.200,1.675201e-04
2098.250,1.817797e-04
2098.300,2.009358e-04
2098.350,2.252425e-04
2098.400,2.512463e-04
2098.450,2.869639e-04
2098.500,3.331879e-04
2098.550,3.940767e-04
2098.600,4.773822e-04
2098.650,6.034987e-04
2098.700,8.876209e-04
2098.750,1.009006e-03
2098.800,1.327653e-03
2098.850,1.931969e-03
2098.900,3.103569e-03
2098.950,5.806640e-03
2099.000,1.441281e-02
2099.050,6.806203e-02
2099.100,1.187145e-01
2099.150,1.993084e-02
2099.200,7.126865e-03
2099.250,3.601650e-03
2099.300,2.182894e-03
2099.350,1.514091e-03
2099.400,1.053807e-03
2099.450,7.876075e-04
2099.500,6.166425e-04
2099.550,5.002984e-04
2099.600,4.217112e-04
2099.650,3.856669e-04
2099.700,4.679919e-04
2099.750,3.283151e-04
2099.800,2.447857e-04
2099.850,2.080582e-04
2099.900,1.835150e-04
2099.950,1.647450e-04
2100.000,1.496389e-04
2100.050,1.371792e-04
2100.100,1.267567e-04
2100.150,1.179620e-04
2100.200,1.105017e-04
2100.250,1.041580e-04
2100.300,9.876635e-05
2100.350,9.420175e-05
2100.400,9.037043e-05
2100.450,8.720449e-05
2100.500,8.465912e-05
2100.550,8.271206e-05
2100.600,8.136593e-05
2100.650,8.065628e-05
2100.700,8.068074e-05
2100.750,8.180461e-05
2100.800,8.579021e-05
2100.850,8.639915e-05
2100.900,9.077986e-05
2100.950,9.808159e-05
2101.000,1.099190e-04
2101.050,1.316012e-04
2101.100,1.827623e-04
2101.150,2.167775e-04
2101.200,3.319197e-04
2101.250,6.765193e-04
2101.300,2.313165e-03
2101.350,6.743307e-03
2101.400,1.474535e-03
2101.450,6.443140e-04
2101.500,6.276621e-04
2101.550,2.654421e-04
2101.600,1.733520e-04
2101.650,1.378464e-04
2101.700,1.211062e-04
2101.750,1.221702e-04
2101.800,1.085555e-04
2101.850,1.030615e-04
2101.900,1.034360e-04
2101.950,1.090317e-04
2102.000,1.337695e-04
2102.050,2.853921e-04
2102.100,1.459990e-04
2102.150,1.238812e-04
2102.200,1.244371e-04
2102.250,1.301343e-04
2102.300,1.385486e-04
2102.350,1.492902e-04
2102.400,1.625302e-04
2102.450,1.788004e-04
2102.500,1.989305e-04
2102.550,2.226558e-04
2102.600,2.527447e-04
2102.650,2.907708e-04
2102.700,3.396427e-04
2102.750,4.039767e-04
2102.800,4.917799e-04
2102.850,6.213751e-04
2102.900,8.634728e-04
2102.950,1.058192e-03
2103.000,1.430536e-03
2103.050,2.128459e-03
2103.100,3.531016e-03
2103.150,6.979634e-03
2103.200,1.942108e-02
2103.250,1.133050e-01
2103.300,6.719268e-02
2103.350,1.442938e-02
2103.400,5.775496e-03
2103.450,3.076126e-03
2103.500,1.908111e-03
2103.550,1.300651e-03
2103.600,9.453762e-04
2103.650,7.200000e-04
2103.700,5.684359e-04
2103.750,4.635946e-04
2103.800,3.832511e-04
2103.850,3.241234e-04
2103.900,2.784413e-04
2103.950,2.427200e-04
2104.000,2.142196e-04
2104.050,1.911959e-04
2104.100,1.726123e-04
2104.150,1.598185e-04
2104.200,1.443876e-04
2104.250,1.327195e-04
2104.300,1.234280e-04
2104.350,1.157229e-04
2104.400,1.093485e-04
2104.450,1.041824e-04
2104.500,1.002447e-04
2104.550,9.796239e-05
2104.600,1.005115e-04
2104.650,1.297900e-04
2104.700,1.002023e-04
2104.750,1.065545e-04
2104.800,1.008970e-04
2104.850,1.028319e-04
2104.900,1.146811e-04
2104.950,1.460785e-04
2105.000,1.635338e-04
2105.050,2.320815e-04
2105.100,5.370338e-04
2105.150,7.299583e-04
2105.200,1.264290e-03
2105.250,5.157255e-03
2105.300,1.730988e-03
2105.350,6.897768e-04
2105.400,3.289062e-04
2105.450,1.921478e-04
2105.500,1.413036e-04
2105.550,1.156878e-04
2105.600,1.010711e-04
2105.650,9.223151e-05
2105.700,8.714876e-05
2105.750,8.349041e-05
2105.800,8.141734e-05
2105.850,8.062697e-05
2105.900,8.075483e-05
2105.950,8.165752e-05
2106.000,8.326850e-05
2106.050,8.557273e-05
2106.100,8.860228e-05
2106.150,9.245116e-05
2106.200,9.737888e-05
2106.250,1.037463e-04
2106.300,1.118260e-04
2106.350,1.259218e-04
2106.400,1.679980e-04
2106.450,2.717911e-04
2106.500,1.716932e-04
2106.550,1.666842e-04
2106.600,1.792189e-04
2106.650,1.999114e-04
2106.700,2.269642e-04
2106.750,2.642125e-04
2106.800,3.275477e-04
2106.850,4.946160e-04
2106.900,9.934227e-04
2106.950,6.077373e-04
2107.000,6.186982e-04
2107.050,7.505083e-04
2107.100,9.745207e-04
2107.150,1.344343e-03
2107.200,1.993285e-03
2107.250,3.277066e-03
2107.300,6.373617e-03
2107.350,1.712226e-02
2107.400,9.350313e-02
2107.450,7.374239e-02
2107.500,1.488313e-02
2107.550,5.830296e-03
2107.600,3.070844e-03
2107.650,1.893003e-03
2107.700,1.290169e-03
2107.750,9.400445e-04
2107.800,7.113192e-04
2107.850,5.722587e-04
2107.900,4.748641e-04
2107.950,3.788080e-04
2108.000,3.186238e-04
2108.050,2.735736e-04
2108.100,2.386165e-04
2108.150,2.109465e-04
2108.200,1.887771e-04
2108.250,1.709048e-04
2108.300,1.565201e-04
2108.350,1.451245e-04
2108.400,1.365373e-04
2108.450,1.310796e-04
2108.500,1.304875e-04
2108.550,1.416504e-04
2108.600,1.938637e-04
2108.650,3.509457e-04
2108.700,5.136337e-04
2108.750,4.648176e-04
2108.800,1.874168e-04
2108.850,1.441543e-04
2108.900,1.445528e-04
2108.950,1.687527e-04
2109.000,2.384695e-04
2109.050,4.577016e-04
2109.100,1.534791e-03
2109.150,2.891209e-03
2109.200,6.994803e-04
2109.250,2.903194e-04
2109.300,1.745636e-04
2109.350,1.273688e-04
2109.400,1.037832e-04
2109.450,9.073496e-05
2109.500,8.260614e-05
2109.550,7.907354e-05
2109.600,7.439515e-05
2109.650,7.205847e-05
2109.700,7.135518e-05
2109.750,7.210646e-05
2109.800,7.540463e-05
2109.850,8.767426e-05
2109.900,1.302108e-04
2109.950,2.415216e-04
2110.000,1.051451e-04
2110.050,8.615300e-05
2110.100,8.397880e-05
2110.150,8.634900e-05
2110.200,9.167908e-05
2110.250,1.009637e-04
2110.300,1.187103e-04
2110.350,1.637103e-04
2110.400,3.643318e-04
2110.450,8.864852e-04
2110.500,2.688578e-04
2110.550,1.716183e-04
2110.600,1.556393e-04
2110.650,1.675149e-04
2110.700,1.676225e-04
2110.750,1.788151e-04
2110.800,1.970857e-04
2110.850,2.210872e-04
2110.900,2.517369e-04
2110.950,2.913960e-04
2111.000,3.442251e-04
2111.050,4.258824e-04
2111.100,5.196576e-04
2111.150,6.321453e-04
2111.200,8.191627e-04
2111.250,1.112547e-03
2111.300,1.604867e-03
2111.350,2.523447e-03
2111.400,4.541339e-03
2111.450,1.041137e-02
2111.500,4.032891e-02
2111.550,1.402513e-01
2111.600,2.380771e-02
2111.650,7.666932e-03
2111.700,3.686378e-03
2111.750,2.161386e-03
2111.800,1.432165e-03
2111.850,1.086792e-03
2111.900,8.786546e-04
2111.950,6.073782e-04
2112.000,4.807319e-04
2112.050,4.007653e-04
2112.100,3.404512e-04
2112.150,3.046688e-04
2112.200,3.065657e-04
2112.250,4.876861e-04
2112.300,8.268276e-04
2112.350,2.845123e-04
2112.400,1.949484e-04
2112.450,1.612434e-04
2112.500,1.441442e-04
2112.550,1.366406e-04
2112.600,1.244063e-04
2112.650,1.217863e-04
2112.700,1.172959e-04
2112.750,1.207053e-04
2112.800,1.346782e-04
2112.850,1.738895e-04
2112.900,3.029484e-04
2112.950,9.470755e-04
2113.000,1.296323e-03
2113.050,3.620621e-04
2113.100,1.781463e-04
2113.150,1.226134e-04
2113.200,9.967594e-05
2113.250,8.962024e-05
2113.300,8.915960e-05
2113.350,1.138241e-04
2113.400,2.920481e-04
2113.450,1.248259e-04
2113.500,8.261730e-05
2113.550,8.477301e-05
2113.600,7.156119e-05
2113.650,6.953637e-05
2113.700,7.162379e-05
2113.750,7.753834e-05
2113.800,9.121155e-05
2113.850,1.283101e-04
2113.900,2.855830e-04
2113.950,1.136151e-03
2114.000,3.266322e-04
2114.050,1.392527e-04
2114.100,9.964650e-05
2114.150,8.801015e-05
2114.200,9.162515e-05
2114.250,1.116717e-04
2114.300,8.512834e-05
2114.350,8.375563e-05
2114.400,8.589844e-05
2114.450,8.947776e-05
2114.500,9.414631e-05
2114.550,9.987565e-05
2114.600,1.067574e-04
2114.650,1.149637e-04
2114.700,1.247467e-04
2114.750,1.364577e-04
2114.800,1.505876e-04
2114.850,1.678468e-04
2114.900,1.893475e-04
2114.950,2.171646e-04
